object_id,museum_id,title,artist,artist_province,dynasty,artist_wikidata_id,artist_birth,artist_death,artist_bio,artist_wikipedia_summary,artist_enriched_at,period,period_start_year,period_end_year,type,material,culture,description,provenance,bibliography,dimensions,museum,location,detail_url,image_url,image_urls,iiif_manifest_url,image_path,image_paths,image_count,credit_line,accession_number,source_updated_at,crawl_date
95.542,3,Jar with blue-and-white decoration of plum blossom on ice crackle ground (bingmeitu),,,Qing（清）,,,,,,,"Qing dynasty, Kangxi period, 1662–1722",1662,1722,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"Qing dynasty, Kangxi period, 1662–1722 Ceramics Porcelain, Jingdezhen ware Chinese Bought of Dr. Algernon Coolidge, Nov. 1881.","Bought of Dr. Algernon Coolidge, Nov. 1881.",,Overall: 22.3 cm (8 3/4 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7356/jar-with-blueandwhite-decoration-of-plum-blossom-on-ice-cr,https://collections.mfa.org/internal/media/dispatcher/731301/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\jar-with-blueandwhite-decoration-of-plum-blossom-on-ice-cr.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.542,,2026-05-28
95.548,3,Fengweizun-shaped vase with blue-and-white decoration of plum blossom on ice crackle ground (bingmeiwen),,,Qing（清）,,,,,,,"Qing dynasty, Kangxi period, 1662–1722",1662,1722,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"China Qing dynasty, Kangxi period, 1662–1722 Porcelain, Jingdezhen ware Chinese","Bought at Sichell's auction, N.Y. for $135.00.",,44.4 cm (17 1/2 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7359/fengweizunshaped-vase-with-blueandwhite-decoration-of-plu,https://collections.mfa.org/internal/media/dispatcher/1154227/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\fengweizunshaped-vase-with-blueandwhite-decoration-of-plu.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.548,,2026-05-28
95.553,3,Long-necked vase (changjingping) with blue-and-white decoration of bogu motif,,,Qing（清）,,,,,,,"Qing dynasty, Kangxi period, 1662–1722",1662,1722,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"China Qing dynasty, Kangxi period, 1662–1722 Porcelain, Jingdezhen ware Chinese",,,26.4 cm (10 3/8 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7360/longnecked-vase-changjingping-with-blueandwhite-decorat,https://collections.mfa.org/internal/media/dispatcher/1155011/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\longnecked-vase-changjingping-with-blueandwhite-decorat.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.553,,2026-05-28
95.559,3,Large plate with blue-and-white decoration of bogu motif,,,Qing（清）,,,,,,,"Qing dynasty, Kangxi period, 1662–1722",1662,1722,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"China Qing dynasty, Kangxi period, 1662–1722 Porcelain, Jingdezhen ware Chinese",,,Height x diameter: 4.8 × 35.8 cm (1 7/8 × 14 1/8 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7362/large-plate-with-blueandwhite-decoration-of-bogu-motif,https://collections.mfa.org/internal/media/dispatcher/1155044/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\large-plate-with-blueandwhite-decoration-of-bogu-motif.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.559,,2026-05-28
95.563a-b,3,Covered bottle with blue-and-white decoration of flowers in cartouches,,,Qing（清）,,,,,,,"Qing dynasty, Kangxi period, 1662–1722",1662,1722,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"China Qing dynasty, Kangxi period, 1662–1722 Porcelain, Jingdezhen ware Chinese",,,16.3 cm (6 7/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7364/covered-bottle-with-blueandwhite-decoration-of-flowers-in,https://collections.mfa.org/internal/media/dispatcher/1155012/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\covered-bottle-with-blueandwhite-decoration-of-flowers-in.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.563a-b,,2026-05-28
95.575,3,Miniature drum-shaped garden stool,,,Qing（清）,,,,,,,"Qing dynasty, Kangxi to Qianlong period, 1662–1796",1662,1796,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"Qing dynasty, Kangxi to Qianlong period, 1662–1796 Ceramics Porcelain, Jingdezhen ware Chinese Bought at Philadelphia Exposition, 1876.","Bought at Philadelphia Exposition, 1876.",,Overall: 25.1 cm (9 7/8 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7368/miniature-drumshaped-garden-stool,https://collections.mfa.org/internal/media/dispatcher/731330/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\miniature-drumshaped-garden-stool.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.575,,2026-05-28
95.577a,3,Covered vase with blue-and-white decoration of landscape and flowers in six sections,,,Qing（清）,,,,,,,"Qing dynasty, Kangxi period, 1662–1722",1662,1722,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"China Qing dynasty, Kangxi period, 1662–1722 Porcelain, Jingdezhen ware Chinese","1895, gift of Mr. and Mrs. George Washington Wales, Boston, to the MFA.  (Accession Date: March 28, 1895)",,"Height x diameter: 51.5 x 20.3 cm (20 1/4 x 8 in.)
diameter of foot: 5 3/4 in.","Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7369/covered-vase-with-blueandwhite-decoration-of-landscape-and,https://collections.mfa.org/internal/media/dispatcher/1154228/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\covered-vase-with-blueandwhite-decoration-of-landscape-and.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.577a,,2026-05-28
17.191,3,Pair of pheasants with peonies and peach blossoms,"Lü Ji (Chinese, born in 1477)",,Ming（明）,,,,,,,"Ming dynasty, 16th century (?)",1501,1600,Paintings,Ink and color on silk,Chinese,"Ming dynasty, 16th century (?) Paintings Ink and color on silk Lü Ji (Chinese, born in 1477) Chinese",,,"Overall: 144 x 89.2cm (56 11/16 x 35 1/8in.)
Other (Overall): 250 x 120cm (98 7/16 x 47 1/4in.)","Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/320/pair-of-pheasants-with-peonies-and-peach-blossoms,https://collections.mfa.org/internal/media/dispatcher/1453191/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\pair-of-pheasants-with-peonies-and-peach-blossoms.jpg,,,Chinese and Japanese Special Fund,17.191,,2026-05-29
1979.203,3,Landscape,Chen Ruwen (Chinese),,Ming（明）,,,,,,,"Ming dynasty, 16th century",1501,1600,Paintings,Ink and color on silk,Chinese,"Ming dynasty, 16th century Paintings Ink and color on silk Chen Ruwen (Chinese) Chinese",,,165 x 100 cm (64 15/16 x 39 3/8 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/363/landscape,https://collections.mfa.org/internal/media/dispatcher/1486411/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\landscape.jpg,,,Marshall H. Gould Fund,1979.203,,2026-05-29
92.2635,3,Large plate with dragon chasing mani jewel,,,Yuan（元）,,,,,,,"Yuan dynasty, 14th century",1301,1400,Ceramics,"Porcelaneous stoneware, Longquan ware with celadon glaze and incised and applied decoration of a dragon",Chinese,"Yuan dynasty, 14th century Ceramics Porcelaneous stoneware, Longquan ware with celadon glaze and incised and applied decoration of a dragon Chinese",,,Overall: 7.9 x 41.7 cm (3 1/8 x 16 7/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/6387/large-plate-with-dragon-chasing-mani-jewel,https://collections.mfa.org/internal/media/dispatcher/1174722/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\large-plate-with-dragon-chasing-mani-jewel.jpg,,,Gift of Mrs. Henry P. Sturgis,92.2635,,2026-05-29
92.2725,3,A Daoist immortal,,,Qing（清）,,,,,,,"Qing dynasty, 19th century",1801,1900,Paintings,Ink and colors on pre-painted paper weave,Chinese,"Qing dynasty, 19th century Paintings Ink and colors on pre-painted paper weave Chinese",,,Overall: 96 x 53.5cm (37 13/16 x 21 1/16in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/6411/a-daoist-immortal,https://collections.mfa.org/internal/media/dispatcher/781264/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\a-daoist-immortal.jpg,,,Gift of Mrs. Henry P. Sturgis,92.2725,,2026-05-29
93.1043,3,Length of silk,,,Qing（清）,,,,,,,"Qing dynasty, 19th century",1801,1900,Textiles,Silk twill-weave ground with gilt paper strip discontinuous supplementary patterning wefts tied down with supplementary warps twill-weave,Chinese,Length of cream silk twill-weave with design of auspicious Buddhist symbols in gilt paper strip discontinuous supplementary patterning wefts.,"Denman Waldo Ross Collection; Gift from Denman Waldo Ross to the MFA, September 1, 1893",,Height x width: 13 3/16 x 10 3/8 in. (33.5 x 26.4 cm),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7247/length-of-silk,https://collections.mfa.org/internal/media/dispatcher/1036883/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\length-of-silk.jpg,,,Denman Waldo Ross Collection,93.1043,,2026-05-29
95.438,3,Kendi in the form of a frog,,,Qing（清）,,,,,,,"Late Ming dynasty, Wanli period, early 17th century",1601,1700,Ceramics,"Porcelain, Jingdezhen ware with brass fitting",Chinese,"China Late Ming dynasty, Wanli period, early 17th century Porcelain, Jingdezhen ware with brass fitting Chinese",,,15.3 cm (6 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7334/kendi-in-the-form-of-a-frog,https://collections.mfa.org/internal/media/dispatcher/1155185/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\kendi-in-the-form-of-a-frog.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.438,,2026-05-29
95.547,3,Double-walled teapot with openwork on external wall and blue-and-white decoration,,,Qing（清）,,,,,,,"Qing dynasty, 18th century",1701,1800,Ceramics,Porcelain with underglaze blue decoration and perforated overcasting,Chinese,"China Qing dynasty, 18th century Porcelain with underglaze blue decoration and perforated overcasting Chinese",,,12.3 x 17 cm (4 13/16 x 6 11/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7358/doublewalled-teapot-with-openwork-on-external-wall-and-blue,https://collections.mfa.org/internal/media/dispatcher/1155189/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\doublewalled-teapot-with-openwork-on-external-wall-and-blue.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.547,,2026-05-29
95.622,3,Tea cup,,,Qing（清）,,,,,,,"Qing dynasty, Kangxi period, 1662–1722",1662,1722,Ceramics,"Porcelain, Dehua ware (blanc-de-chine)",Chinese,"Qing dynasty, Kangxi period, 1662–1722 Ceramics Porcelain, Dehua ware (blanc-de-chine) Chinese",,,"Overall: 7.6cm (3in.)
Other (diameter): 7.3cm (2 7/8in.)","Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7374/tea-cup,https://collections.mfa.org/internal/media/dispatcher/736787/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\tea-cup.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.622,,2026-05-29
95.636,3,Bat-shaped vessel decorated with red and blue overglaze enamel on foot and neck,,,Five Dynasties（五代）,,,,,,,"Qing dynasty, Qianlong period, 1736–95",95,1736,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"China Qing dynasty, Qianlong period, 1736–95 Porcelain, Jingdezhen ware Chinese","Bought of R.E. Moore, NY.",,13 x 12.2 cm (5 1/8 x 4 13/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7383/batshaped-vessel-decorated-with-red-and-blue-overglaze-enam,https://collections.mfa.org/internal/media/dispatcher/1150891/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\batshaped-vessel-decorated-with-red-and-blue-overglaze-enam.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.636,,2026-05-29
95.697,3,Jar decorated with yellow glaze,,,Five Dynasties（五代）,,,,,,,"Qing dynasty, Daoguang period, 1820–50",50,1820,Ceramics,"Porcelain, Jingdezhen",Chinese,"Qing dynasty, Daoguang period, 1820–50 Ceramics Porcelain, Jingdezhen Chinese Bought of Sichell, Paris, 1879.","Bought of Sichell, Paris, 1879.",,Height 28.8 cm (11 5/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7401/jar-decorated-with-yellow-glaze,https://collections.mfa.org/internal/media/dispatcher/1138731/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\jar-decorated-with-yellow-glaze.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.697,,2026-05-29
95.723,3,Tea bowl with blue-and-white interior decoration and brown overglaze exterior decoration,,,Five Dynasties（五代）,,,,,,,"Qing dynasty, Qianlong period, 1736–95",95,1736,Ceramics,"Porcelain with underglaze blue interior, exterior overglaze copper brown",Chinese,"Qing dynasty, Qianlong period, 1736–95 Ceramics Porcelain with underglaze blue interior, exterior overglaze copper brown Chinese",,,"Overall: 11.1cm (4 3/8in.)
Other (diameter of mouth): 5.9cm (2 5/16in.)","Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7413/tea-bowl-with-blueandwhite-interior-decoration-and-brown-o,https://collections.mfa.org/internal/media/dispatcher/736788/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\tea-bowl-with-blueandwhite-interior-decoration-and-brown-o.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.723,,2026-05-29
95.725,3,Garlic head vase decorated with celadon glaze,,,Tang（唐）,,,,,,,"Qing dynasty, Qianlong period, 1722–35",35,1722,Ceramics,"Porcelain, Jingdezhen",Chinese,"Qing dynasty, Qianlong period, 1722–35 Ceramics Porcelain, Jingdezhen Chinese Bought at Sichell's auction, N.Y.","Bought at Sichell's auction, N.Y.",,38 cm (14 15/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7414/garlic-head-vase-decorated-with-celadon-glaze,https://collections.mfa.org/internal/media/dispatcher/1150892/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\garlic-head-vase-decorated-with-celadon-glaze.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.725,,2026-05-29
95.742,3,Snuff bottle,,,,,,,,,,,,,Ceramics,Porcelain,Chinese,"Ceramics Porcelain Chinese Bought of Moore, N.Y.","Bought of Moore, N.Y.",,Height x width: 2 5/8 x 2 1/8 in. (6.7 x 5.4 cm),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7420/snuff-bottle,https://collections.mfa.org/internal/media/dispatcher/1084291/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\snuff-bottle.jpg,,,Gift of Mrs. George Washington Wales,95.742,,2026-05-29
95.817,3,Jade snuff bottle with low relief of a landscape scene,,,Qing（清）,,,,,,,"Qing dynasty, 18th century",1701,1800,Decorative arts,Jade,Chinese,"Qing dynasty, 18th century Decorative arts Jade Chinese Bought of Moore.",Bought of Moore.,,Height x width: 3 x 1 9/16 in. (7.6 x 3.9 cm),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7458/jade-snuff-bottle-with-low-relief-of-a-landscape-scene,https://collections.mfa.org/internal/media/dispatcher/1084309/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\jade-snuff-bottle-with-low-relief-of-a-landscape-scene.jpg,,,Gift of Mrs. George Washington Wales,95.817,,2026-05-29
95.858,3,Carved ivory fan,,,,,,,,,,,,,Decorative arts,Ivory,Chinese,Decorative arts Ivory Chinese,,,"Overall: 45cm (17 11/16in.)
Other (length): 26.5cm (10 7/16in.)","Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7469/carved-ivory-fan,https://collections.mfa.org/internal/media/dispatcher/905230/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\carved-ivory-fan.jpg,,,Gift of Mr. and Mrs. George Washington Wales,95.858,,2026-05-29
95.1104,3,[Piece of] embroidery,,,Qing（清）,,,,,,,second half of the 19th century,1801,1900,Textiles,Silk satin with silk embroidery and white pigment,Chinese,"Plum colored satin ground; borders of conventional flowers and leaves, and two medallions embroidered with french knots, and plum-colored silk. This apron has never been made up.",Transferred from Asiatic Dept. to Textiles.,,77 x 76 cm (30 5/16 x 29 15/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7470/piece-of-embroidery,https://collections.mfa.org/internal/media/dispatcher/1004533/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\piece-of-embroidery.jpg,,,Gift of J. W. Paige,95.1104,,2026-05-29
95.1320,3,Fragments of embroidery,,,Qing（清）,,,,,,,late 19th century,1801,1900,Textiles,Embroidery; couched with gold-wrapped threads,Chinese,China late 19th century Embroidery; couched with gold-wrapped threads Chinese,"Purchased by the donor of A.A. Vantine, of New York, for $75.
Transferred from the Department of Asiatic Art",,Overall: 26 x 22.2 cm (10 1/4 x 8 3/4 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7486/fragments-of-embroidery,https://collections.mfa.org/internal/media/dispatcher/843915/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\fragments-of-embroidery.jpg,,,Denman Waldo Ross Collection,95.1320,,2026-05-29
95.1321,3,Embroidery fragment,,,Qing（清）,,,,,,,late 19th century,1801,1900,Textiles,Embroidery; couched gold-wrapped threads,Chinese,China late 19th century Embroidery; couched gold-wrapped threads Chinese,Transferred from Asiatic Dept. to Textiles.,,Overall: 24.1 x 19.1 cm (9 1/2 x 7 1/2 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7487/embroidery-fragment,https://collections.mfa.org/internal/media/dispatcher/843916/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\embroidery-fragment.jpg,,,Denman Waldo Ross Collection,95.1321,,2026-05-29
95.1328,3,Silk panel,,,Qing（清）,,,,,,,"Qing dynasty, early 18th century",1701,1800,Textiles,Silk and gold-colored metallic wrapped on core brocade,Chinese,"Square cover of silk patterned with dragons and clouds, lined with white silk",Transferred from Asiatic Dept. to Textiles.,,66.8 x 65.5 cm (26 5/16 x 25 13/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7489/silk-panel,https://collections.mfa.org/internal/media/dispatcher/817890/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\silk-panel.jpg,,,Denman Waldo Ross Collection,95.1328,,2026-05-29
96.651,3,Woman's domestic semi-formal coat (ao),,Beijing,Northern Song（北宋）,,,,,,,"Qing dynasty, 1870–80",80,1870,Textiles,"Silk plain weave (crepe) resist-dyed with overdrawn details, silk embroidery; metal buttons",Chinese (Han),Han woman's domestic semi-formal coat (ao) with design of peonies and butterflies in resist-dye on a gray silk crepe ground and trimmed with embroidered silk and yellow silk ribbon; round gold metal button and blue silk loop side closure.,"Purchased by donor in Beijing about 1889; gift of Mrs. H. M. von Brandt of Wiesbaden, Germany, wife of the late German minister, to the MFA on October 6, 1896.",,95 x 141.3 cm (37 3/8 x 55 5/8 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7497/womans-domestic-semiformal-coat-ao,https://collections.mfa.org/internal/media/dispatcher/1022697/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\womans-domestic-semiformal-coat-ao.jpg,,,Gift of Mrs. H. M. von Brandt,96.651,,2026-05-29
96.652,3,Woman's domestic semi-formal surcoat (waitao),,Beijing,Qing（清）,,,,,,,"Qing dynasty, last quarter 18th century",1701,1800,Textiles,Silk gauze with gilt paper strip discontinuous supplementary patterning wefts tied down with supplementary warps,Chinese (Han),"Long-sleeved woman's semi-formal surcoat (waitao) with design of of trees, bats, peonies, cranes, butterflies, cherry trees, bamboo, waves, fans, clouds, chrysanthemum, pagoda, plum tree and magic sabre in gilt paper strip discontinuous supplementary patterning wefts on a blue silk gauze ground.","Purchased by donor in Beijing about 1889; gift of Mrs. H. M. von Brandt of Wiesbaden, Germany, wife of the late German minister, to the MFA on October 6, 1896.",,110.5 x 151.1 cm (43 1/2 x 59 1/2 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7498/womans-domestic-semiformal-surcoat-waitao,https://collections.mfa.org/internal/media/dispatcher/1022709/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\womans-domestic-semiformal-surcoat-waitao.jpg,,,Gift of Mrs. H. M. von Brandt,96.652,,2026-05-29
96.653,3,Woman's domestic surcoat (waitao),,,Qing（清）,,,,,,,"Qing dynasty, last quarter 18th century",1701,1800,Textiles,Silk gauze embroidered silk and couched gold-wrapped thread,Chinese (Han),"Dark blue gauze Han woman's domestic surcoat (waitao) embroidered with a design of decorated fans, cranes, peonies, lotus peach blossom, butterflies, deer and plum blossoms couched in gold thread and embroidered in green, blue, brown and red silk. The embroidered cuffs are of light blue gauze; center front opening with brass buttons and silk button loops, side slits.","Mrs. H. M. von Brandt, purchased  in Peking, about 1889; gift to the MFA on October 6, 1896.",,115.4 x 140 cm (45 7/16 x 55 1/8 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7499/womans-domestic-surcoat-waitao,https://collections.mfa.org/internal/media/dispatcher/1022710/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\womans-domestic-surcoat-waitao.jpg,,,Gift of Mrs. H. M. von Brandt,96.653,,2026-05-29
96.654a-b,3,Eight-lobed covered box,,,Five Dynasties（五代）,,,,,,,"Qing dynasty, Qianlong period, 1736–95",95,1736,Lacquer works,"Painted, gilded and incised brown lacquer",Chinese,"China Qing dynasty, Qianlong period, 1736–95 Painted, gilded and incised brown lacquer Chinese",,,41.1 cm (16 3/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7500/eightlobed-covered-box,https://collections.mfa.org/internal/media/dispatcher/1250016/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\eightlobed-covered-box.jpg,,,Gift of Mrs. H. M. von Brandt,96.654a-b,,2026-05-29
97.66,3,Tapestry with Western figure,,,,,,,,,,,,,Textiles,Textiles,Chinese,China Chinese Textiles Chinese,Transferred from Asiatic Dept. to Textiles.,,142 cm (w) x 279.5 cm (L),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7513/tapestry-with-western-figure,https://collections.mfa.org/internal/media/dispatcher/731453/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\tapestry-with-western-figure.jpg,,,Benjamin Pierce Cheney Donation,97.66,,2026-05-29
98.12,3,Tea bowl with design of flower and bird in mottled black and brown glazes,,Owari,Southern Song（南宋）,,,,,,,"Southern Song dynasty, late 12th to early 13th century",1201,1300,Ceramics,"Stoneware, Jizhou ware",Chinese,"ESM: Owari Province, Chinese Bowls, ""small base, flaring sides...Very light and thin.  Fine grayish-fawn clay, deepest rich brown glaze.  Outside, round, comma-shaped, and irregular spots of fawn glaze.  Inside, closely sprinkled with fawn glaze with spray of plum blossoms and mythological bird in deep brown made with stencil.[date] 1250-1300."" ""Gift of W.S. Bigelow""
Morse Cat#: 2505a",Prior to 1911 purchased by William Sturgis Bigelow; 1911 given to the Museum by William Sturgis Bigelow,,"Overall: 5 cm (1 15/16 in.)
Other (diameter of mouth): 14.9 cm (5 7/8 in.)
Other (diameter of foot): 3.7 cm (1 7/16 in.)","Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7536/tea-bowl-with-design-of-flower-and-bird-in-mottled-black-and,https://collections.mfa.org/internal/media/dispatcher/883508/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\tea-bowl-with-design-of-flower-and-bird-in-mottled-black-and.jpg,,,William Sturgis Bigelow Collection,98.12,,2026-05-29
98.208,3,Panel of silk tapestry (kesi),,,Qing（清）,,,,,,,19th century,1801,1900,Textiles,Silk tapestry weave,Chinese,"Woven with silk and gold thread made of gilded paper. Deep reddish-salmon ground, with a design of waves, clouds, bats, and a hoho bird flying down towards the waves carrying the branch of a peony in his beak. The colors of the design are light and dark blue, violet, buff and black. Made to be used with 98.209.",Transferred from Asiatic Dept. to Textiles.,,Overall: 44.5 x 53.3 cm (17 1/2 x 20 15/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7548/panel-of-silk-tapestry-kesi,https://collections.mfa.org/internal/media/dispatcher/1036888/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\panel-of-silk-tapestry-kesi.jpg,,,Gift of Mrs. John L. Ross,98.208,,2026-05-29
98.209,3,Panel,,,Qing（清）,,,,,,,19th century,1801,1900,Textiles,Silk tapestry weave (kesi),Chinese,"Woven with silk and gold thread made of gilded paper. Deep reddish-salmon ground with the design of clouds, bats, and two fish tied together woven with lavender, buff, green, black and gold. Made to be used with 98.208-211.",Transferred from Asiatic Dept. to Textiles.,,Overall: 30.8 x 59.5 cm (12 1/8 x 23 7/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7549/panel,https://collections.mfa.org/internal/media/dispatcher/1036889/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\panel.jpg,,,Gift of Mrs. John L. Ross,98.209,,2026-05-29
98.948,3,White jade tube with perforated design of figures in landscape with spinach jade cover,,,,,,,,,,,,,Decorative arts,White jade and spinach jade,Chinese,China White jade and spinach jade Chinese,,,.316 x .073,"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7674/white-jade-tube-with-perforated-design-of-figures-in-landsca,https://collections.mfa.org/internal/media/dispatcher/1112461/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\white-jade-tube-with-perforated-design-of-figures-in-landsca.jpg,,,Bequest of Mrs. Gardner Brewer,98.948,,2026-05-29
98.955a-c,3,Covered box,,,Qing（清）,,,,,,,"Qing dynasty, 19th century",1801,1900,Lacquer works,Carved red and black lacquer,Chinese,"China Qing dynasty, 19th century Carved red and black lacquer Chinese",,,22 x 26.7 cm (8 11/16 x 10 1/2 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7676/covered-box,https://collections.mfa.org/internal/media/dispatcher/1249379/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\covered-box.jpg,,,Bequest of Mrs. Gardner Brewer,98.955a-c,,2026-05-29
99.318,3,Standing figure,,,,,,,,,,,,,Metalwork,Bronze,Chinese,Metalwork Bronze Chinese Purchased from Miss Lucretia K. Stevens,Purchased from Miss Lucretia K. Stevens,,Overall: 50.4 cm (19 13/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7718/standing-figure,https://collections.mfa.org/internal/media/dispatcher/767181/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\standing-figure.jpg,,,Otis Norcross Fund,99.318,,2026-05-29
